Start,End,Open,High,Low,Close,Volume,Market Cap
2025-03-16,2025-03-17,213.0215,214.4186,208.3475,209.0563,64972837.92334495,3899584554.554007
2025-03-15,2025-03-16,209.8797,212.9397,208.1155,212.9397,65845666.114982575,3881203537.5365853
2025-03-14,2025-03-15,206.683,211.2225,206.0771,209.7964,78998934.22648084,3841135004.9268293
2025-03-13,2025-03-14,208.7055,211.1596,205.1931,206.9677,77229206.54006968,3840032532.41115
2025-03-12,2025-03-13,212.5712,213.2032,204.882,208.7068,96133785.98954704,3841911207.919861
2025-03-11,2025-03-12,201.9276,213.661,197.118,212.1955,106468251.25783972,3785718479.2369337
2025-03-10,2025-03-11,211.1579,213.2203,197.5778,202.0156,104945965.06271777,3806426749.0731707
2025-03-09,2025-03-10,220.1693,221.1287,209.9841,210.7666,70021165.74912892,4016153154.944251
2025-03-08,2025-03-09,215.8398,227.6122,214.2307,219.9067,90347447.29616725,4034590958.3728223
2025-03-07,2025-03-08,229.3736,230.1383,216.3723,216.3723,112958132.4738676,4123132013.041812
2025-03-06,2025-03-07,228.6104,234.6698,224.7942,228.8597,120884925.20774648,4224422643.03169
2025-03-05,2025-03-06,225.0243,229.4616,223.4069,228.0809,125115490.56794424,4180800751.1916375
2025-03-04,2025-03-05,219.2733,224.6949,212.1589,224.3095,121624232.08362369,4002187536.4425087
2025-03-03,2025-03-04,229.2852,234.7511,216.017,219.6685,126735489.62020905,4217960335.0487804
2025-03-02,2025-03-03,223.7366,230.7071,222.5882,229.9724,94217581.70731707,4167456537.247387
2025-03-01,2025-03-02,217.7664,226.813,216.8325,223.7362,132045115.73170732,4075640754.919861
2025-02-28,2025-03-01,209.5642,218.2728,206.2533,217.3298,116708344.48083624,3901038832.860627
2025-02-27,2025-02-28,214.4514,216.4954,207.2208,209.3327,82838205.61324042,3926507423.174216
2025-02-26,2025-02-27,216.7752,224.7348,210.7675,213.8593,98101795.81533101,4019218155.379791
2025-02-25,2025-02-26,227.5513,231.4253,213.1666,216.6596,115644649.52961673,4084309541.933798
2025-02-24,2025-02-25,236.1432,237.665,227.0696,227.0696,83936669.73519164,4318463139.108014
2025-02-23,2025-02-24,234.8354,237.872,232.1512,236.5691,92727819.49825785,4326942310.28223
2025-02-22,2025-02-23,232.9696,237.3045,230.3956,234.7343,107501162.83928572,4304705273.964286
2025-02-21,2025-02-22,228.6891,238.4943,227.7189,234.0099,126214638.90592335,4305665469.390244
2025-02-20,2025-02-21,239.6396,239.6396,228.075,229.7433,120873690.4738676,4292999105.804878
2025-02-19,2025-02-20,235.7113,242.1269,233.8166,239.1734,118894014.34494774,4386143387.933798
2025-02-18,2025-02-19,238.825,239.1754,230.4127,236.5529,121122662.79442509,4320166332.728223
2025-02-17,2025-02-18,229.5076,238.7584,229.2353,238.7584,99382927.06968641,4313690754.310104
2025-02-16,2025-02-17,230.2391,235.2309,227.8531,229.5724,105211121.08362369,4267474545.414634
2025-02-15,2025-02-16,230.0608,237.3199,228.9342,230.7302,103339338.32752614,4309682174
2025-02-14,2025-02-15,224.8293,231.8827,224.8293,229.5202,85789960.88501742,4201551249.2578397
2025-02-13,2025-02-14,227.7955,228.8232,221.9689,224.6801,108241766.59930314,4157994553.0940766
2025-02-12,2025-02-13,223.6345,228.2237,219.4431,227.2941,104735368.60627177,4127234620.2996516
2025-02-11,2025-02-12,223.0979,227.4117,219.2223,223.3112,127854995.54355401,4103655330.1045294
2025-02-10,2025-02-11,220.7557,225.8252,219.2975,221.7708,113087402.78745645,4103447473.240418
2025-02-09,2025-02-10,213.8555,222.6621,213.8168,220.1596,92614395.79094076,4022834777.731707
2025-02-08,2025-02-09,206.393,219.681,205.8649,214.2429,155822830.0522648,3901309884.28223
2025-02-07,2025-02-08,222.6912,228.2689,194.6635,205.2569,125562663.45993032,4027443050.7770033
2025-02-06,2025-02-07,227.2366,238.7773,220.9519,222.4233,141688996.73519164,4200550105.268293
2025-02-05,2025-02-06,220.3322,228.6999,217.5192,226.3105,153169840.4216028,4114101007.804878
2025-02-04,2025-02-05,226.0798,234.7924,216.1972,220.4726,181847561.4250871,4181653318.5156794
2025-02-03,2025-02-04,220.9801,227.0725,195.5697,226.0426,249214623.16376308,3921673116.4390244
2025-02-02,2025-02-03,232.9762,239.5655,217.1886,220.2193,254100469.7142857,4203587795.4947734
2025-02-01,2025-02-02,238.1427,242.3393,232.609,234.0117,273652130.8292683,4378915195.247387
2025-01-31,2025-02-01,233.0096,239.7524,231.593,238.7722,178646079.2404181,4335869679.557491
2025-01-30,2025-01-31,222.2145,243.2391,221.8864,232.301,151414550.12891987,4240735507.916376
2025-01-29,2025-01-30,218.4502,225.7729,216.4644,222.0101,109827589.57491289,4086655472.898955
2025-01-28,2025-01-29,214.6081,225.3638,212.4721,218.2746,111949500.04529616,4047666878.247387
2025-01-27,2025-01-28,219.7913,224.2771,209.4045,214.348,108618820.83275262,3982381196.7038326
2025-01-26,2025-01-27,221.8477,226.1141,218.6197,218.6197,76522019.29965156,4107062610.825784
2025-01-25,2025-01-26,219.8218,223.0305,217.5094,221.361,99712521.17421603,4061078991.609756
2025-01-24,2025-01-25,220.9866,222.8614,213.5301,221.2967,122964850.01045296,4026250504.1149826
2025-01-23,2025-01-24,223.9598,226.8948,213.5196,221.6522,147286416.0696864,4059877112.3170733
2025-01-22,2025-01-23,215.6,223.8625,212.4347,223.8625,125448614.1010453,4028495466.432056
2025-01-21,2025-01-22,206.7871,219.4413,202.9363,214.7225,126284412.5261324,3870290148.121951
2025-01-20,2025-01-21,203.2752,213.9381,197.6498,208.0637,146257753.5574913,3840402559.919861
2025-01-19,2025-01-20,217.2451,223.43,201.1225,204.6094,125767569.95470384,3944421776.1324043
2025-01-18,2025-01-19,230.627,232.135,212.696,217.1783,149658259.41463414,4031363253.836237
2025-01-17,2025-01-18,221.4853,235.5114,217.9866,230.9836,142367408.58536586,4149595512.7212543
2025-01-16,2025-01-17,208.0719,221.7939,207.0169,221.7939,133275668.45296167,3942741746.954704
2025-01-15,2025-01-16,205.4608,210.4013,203.7432,208.5892,115700532.00348432,3826677411.097561
2025-01-14,2025-01-15,202.8513,209.7235,202.2143,205.5818,126234337.95470384,3798276289.8536587
2025-01-13,2025-01-14,201.0934,204.134,190.5797,202.505,114619406.90592335,3658572110.902439
2025-01-12,2025-01-13,198.2116,208.6144,195.1155,200.0943,73872326.95818815,3693525252.1114984
2025-01-11,2025-01-12,199.0508,199.1962,193.4782,197.7183,75978652.42857143,3626521902.3135886
2025-01-10,2025-01-11,190.2976,200.5877,189.1003,199.216,90183232.62369338,3601511871.0487804
2025-01-09,2025-01-10,200.3639,200.5711,189.1115,190.5134,130533522.98954704,3583205431.5923343
2025-01-08,2025-01-09,194.3093,201.6269,183.7429,201.6269,122380563.16724738,3579210740.9825783
2025-01-07,2025-01-08,202.7149,203.7235,194.2866,194.9327,113595875.06620209,3682972981.8292685
2025-01-06,2025-01-07,197.0519,204.0695,196.7129,202.5019,123840777.63286713,3715507818.0384617
2025-01-05,2025-01-06,193.9311,198.595,188.0252,196.8559,133132492.94425087,3593678952.9407663
2025-01-04,2025-01-05,201.2297,202.1876,193.2924,194.0676,112698800.27874565,3619505005.1463413
2025-01-03,2025-01-04,196.6351,206.2795,195.8839,201.2158,96967248.35191637,3708730671.815331
2025-01-02,2025-01-03,195.1227,197.0656,191.7105,196.9635,73964610.22996515,3589646809.641115
2025-01-01,2025-01-02,193.4801,196.361,191.7796,195.2153,69225301.48780487,3585940569.5400696
2024-12-31,2025-01-01,189.2217,197.0829,186.1992,193.5394,96585902.06620209,3533327151.9407663
2024-12-30,2024-12-31,192.6846,196.5438,183.3804,190.6967,89635368.42857143,3541082998.6794424
2024-12-29,2024-12-30,196.3307,197.3566,189.0799,192.5682,75736939.29268293,3586821070.5400696
2024-12-28,2024-12-29,192.6721,200.1451,192.6721,196.693,93100653.19512194,3640290237.101045
2024-12-27,2024-12-28,188.9213,195.422,187.4876,192.7026,101171798.61324042,3533291061.912892
2024-12-26,2024-12-27,191.3666,193.8267,187.8447,188.7789,126131931.71777004,3518400278.097561
2024-12-25,2024-12-26,189.6153,199.4425,189.2102,190.7473,125532280.50704226,3588456613.552817
2024-12-24,2024-12-25,190.7607,193.2445,184.6468,189.439,117479124.40418118,3478794430.9895473
2024-12-23,2024-12-24,190.4618,193.62,185.1116,190.604,133928449.43205576,3504186824.02439
2024-12-22,2024-12-23,182.9897,198.1693,181.3137,189.9016,180281498.4250871,3502195861.139373
2024-12-21,2024-12-22,197.204,197.2948,181.2646,183.2318,238231939.12543553,3511595524.878049
2024-12-20,2024-12-21,196.0813,202.7192,168.4526,197.0459,274299827,3510079491.773519
2024-12-19,2024-12-20,212.0791,215.7468,192.8685,196.0406,230099202.04181185,3831263355.219512
2024-12-18,2024-12-19,213.2455,224.0473,209.8287,212.9264,237399010.19512194,4017825946.8432055
2024-12-17,2024-12-18,211.2337,224.7382,208.8349,212.4109,226693522.7142857,4028805146.7665505
2024-12-16,2024-12-17,224.1049,231.6316,208.366,211.7559,244386590.89547038,4006443772.3310103
2024-12-15,2024-12-16,209.458,223.0845,206.6513,223.0845,184115739.61324042,3952611474.8501744
2024-12-14,2024-12-15,207.6965,220.2189,203.4215,209.4018,216991610.4250871,3888174517.055749
2024-12-13,2024-12-14,199.1606,214.2958,199.1606,207.2557,260845678.19163764,3804923962.898955
2024-12-12,2024-12-13,177.528,214.0559,177.5143,200.5159,258733621.85714287,3633168984.0696864
2024-12-11,2024-12-12,168.2456,177.1169,165.0533,176.0914,344502237.16376305,3154166759.7003484
2024-12-10,2024-12-11,165.8777,170.0043,160.5919,167.6062,484964184.815331,3069954513.1324043
2024-12-09,2024-12-10,220.7829,226.4028,157.1779,166.4459,319564181.72473866,3640627793.2229967
2024-12-08,2024-12-09,200.5815,224.8818,196.4395,222.6543,150915676.4738676,3741953341.2891984
2024-12-07,2024-12-08,198.6233,203.7211,193.8496,200.7598,173885491.26132405,3692711294.3623695
2024-12-06,2024-12-07,193.4732,204.8115,193.4732,197.8345,254910747.46503496,3679862361.9265733
2024-12-05,2024-12-06,198.2982,209.993,174.8804,193.3147,382660760.6958042,3589441956.8776226
2024-12-04,2024-12-05,206.3601,212.2422,188.2219,196.4607,513920043.70383275,3653521225.271777
2024-12-03,2024-12-04,164.2478,215.5275,160.1552,201.1497,437359421.77003485,3083456751.979094
2024-12-02,2024-12-03,154.4032,165.7804,153.2684,163.8132,291984203.0069686,2899503629.0522647
2024-12-01,2024-12-02,153.2199,154.515,153.1708,154.3194,226611982.56794426,2840741853.878049
2024-11-30,2024-12-01,152.7459,153.5671,152.2423,153.249,222280262.27874565,2817919272.2229967
2024-11-29,2024-11-30,152.5689,153.2804,151.1273,152.7517,226786729.56445992,2804813541.916376
2024-11-28,2024-11-29,151.9844,153.0999,151.4578,152.5197,245050433.9965157,2810036130.097561
2024-11-27,2024-11-28,153.7239,154.519,149.2586,152.0747,309086139.9094077,2806979491.7839723
2024-11-26,2024-11-27,151.6245,154.8347,149.8504,154.8347,254688253.9651568,2797459712.087108
2024-11-25,2024-11-26,153.2752,155.6575,151.5491,151.8318,235509678.2857143,2835591201.574913
2024-11-24,2024-11-25,153.6171,155.4761,151.9418,153.3774,230736183.7421603,2835424281.0592337
2024-11-23,2024-11-24,153.4813,154.6709,152.8654,153.4389,232910562.95470384,2837641039.759582
2024-11-22,2024-11-23,153.6033,153.7137,151.5759,153.4225,231321789.57142857,2819418478.327526
2024-11-21,2024-11-22,152.7465,153.9159,152.1898,153.5025,226379325.27272728,2824760770.374126
2024-11-20,2024-11-21,155.4402,155.4402,152.7856,152.7856,255188411.12195122,2833935570.9407663
2024-11-19,2024-11-20,151.6652,156.733,151.1367,154.5119,249432219.38675958,2822361775.240418
2024-11-18,2024-11-19,151.4288,153.5514,150.381,151.6537,243998615.40418118,2799187278.5923343
2024-11-17,2024-11-18,149.2175,151.7943,148.0873,151.4058,210178428.5121951,2753940654.9825783
2024-11-16,2024-11-17,146.0702,149.8946,146.0702,149.2545,228609284.7665505,2734638869.0487804
2024-11-15,2024-11-16,148.2539,149.0754,145.8355,146.0748,224550056.63066202,2722291325.641115
2024-11-14,2024-11-15,149.3666,149.4108,146.6833,147.9269,244238600.60627177,2727504214.804878
2024-11-13,2024-11-14,149.4593,150.1264,147.2149,149.1085,262044134.49825785,2744684252.404181
2024-11-12,2024-11-13,152.0391,153.4231,149.64,149.7811,258715650.9965157,2800133525.857143
2024-11-11,2024-11-12,152.5085,153.6521,151.6395,152.2111,228741694.1010453,2812183401.839721
2024-11-10,2024-11-11,152.3918,153.8073,152.1019,152.9165,194250635.13937283,2818969714.6864114
2024-11-09,2024-11-10,153.9309,153.9357,151.974,152.5189,195721979.3066202,2817924234.2090592
2024-11-08,2024-11-09,153.4819,154.7383,153.4819,153.9159,211390447.39372823,2839676294.108014
2024-11-07,2024-11-08,153.0466,155.321,152.9712,153.4353,215673650.14982578,2837963722.8222995
2024-11-06,2024-11-07,151.8121,154.116,151.5311,153.2033,220636882.57142857,2822637505.8641114
2024-11-05,2024-11-06,151.5978,153.1244,151.3365,151.3365,206560244.40069687,2805383064.264808
2024-11-04,2024-11-05,151.0505,152.3583,150.8472,151.5288,200389886.80487806,2795329280.2891984
2024-11-03,2024-11-04,150.1131,151.4812,149.9957,151.0895,200746690.68641114,2783674068.219512
2024-11-02,2024-11-03,151.3674,152.5583,149.7968,150.146,204813974.9303136,2786857802.7003484
2024-11-01,2024-11-02,150.792,152.3997,149.5139,151.3436,209826365.2160279,2780227335.8641114
2024-10-31,2024-11-01,152.8608,152.9062,150.5525,150.7853,200387257.57142857,2802462668.327526
2024-10-30,2024-10-31,153.0793,154.0877,152.6941,152.855,205223266.4738676,2829437798.4076657
2024-10-29,2024-10-30,153.0017,154.2246,152.9284,153.1866,205946831.5087108,2834707101.184669
2024-10-28,2024-10-29,152.3943,152.9948,151.911,152.9948,190165676.7944251,2809644943.470383
2024-10-27,2024-10-28,151.6095,152.7423,151.4198,152.332,187956203.44947734,2804030898.616725
2024-10-26,2024-10-27,151.102,151.8431,150.7354,151.64,193493572.4912892,2790174951.4843206
2024-10-25,2024-10-26,150.8791,157.0108,150.3804,150.9704,389594127.8815331,2787831077.2891984
2024-10-24,2024-10-25,150.4458,151.1127,150.0995,150.7807,186855577.41463414,2778416122.7456446
2024-10-23,2024-10-24,150.7634,150.9714,150.0496,150.4291,183178295.4738676,2775730880.9721255
2024-10-22,2024-10-23,150.5182,151.3199,150.2132,150.775,194631563.3205575,2782948474.878049
2024-10-21,2024-10-22,151.6412,152.0653,149.8659,150.426,186634961.1184669,2786574699.8432055
2024-10-20,2024-10-21,150.8701,151.6618,150.4896,151.6189,168268989.8989547,2782476173.9616723
2024-10-19,2024-10-20,152.1132,152.4106,150.8125,150.8958,186812584.35191637,2799091323.3728223
2024-10-18,2024-10-19,151.3102,153.1796,151.0719,152.2132,201507821.39721254,2801927687.0592337
2024-10-17,2024-10-18,151.0418,151.9482,150.3796,151.2588,203976753.65853658,2788797776.7212543
2024-10-16,2024-10-17,150.2191,152.1601,150.1761,150.8439,212949754.40069687,2785166686.1986065
2024-10-15,2024-10-16,151.405,151.7705,149.7456,150.2094,211259636.9965157,2784996134.139373
2024-10-14,2024-10-15,148.4932,151.4122,148.4521,151.3531,194615553.04181185,2768358128.7456446
2024-10-13,2024-10-14,149.1542,149.5566,148.4817,148.4882,183749017.9337979,2751637742.8536587
2024-10-12,2024-10-13,149.5021,150.2278,148.9733,149.0403,197304084.96167248,2761380702.4738674
2024-10-11,2024-10-12,150.1748,150.6163,149.1594,149.4838,211540448.22996515,2761285177.902439
2024-10-10,2024-10-11,148.0838,150.1943,147.9591,150.1675,201692278.34494773,2753096867.4947734
2024-10-09,2024-10-10,149.5131,151.1962,147.7874,148.085,208255197.78745645,2767028812.6794424
2024-10-08,2024-10-09,144.9996,150.1642,144.9126,149.5785,200874121.75609756,2704560238.139373
2024-10-07,2024-10-08,148.9492,149.2747,144.9963,145.0845,200217050.7770035,2714345503.1324043
2024-10-06,2024-10-07,150.3803,151.0404,148.7518,149.0564,191589664.38327527,2765898670.076655
2024-10-05,2024-10-06,149.5044,151.2172,149.3992,150.5106,197773016.5749129,2772453421.5818815
2024-10-04,2024-10-05,140.5637,150.0155,140.1445,149.3817,207420600.89198607,2624698717.2090592
2024-10-03,2024-10-04,138.4788,140.8205,137.19,140.5076,229184024.6933798,2568147768.243902
2024-10-02,2024-10-03,149.9703,151.7046,137.9727,138.5205,254680381.09407666,2685057337.749129
2024-10-01,2024-10-02,154.5132,154.7788,149.0877,149.8231,227932834.17421603,2813095995.02439
2024-09-30,2024-10-01,157.3717,157.4529,151.3071,154.5634,225055883.46689895,2829742124.707317
2024-09-29,2024-09-30,159.4014,159.4288,157.4459,157.4636,213197829.63414633,2922727025.675958
2024-09-28,2024-09-29,164.5903,164.9752,159.1391,159.4031,207694590.9163763,2991759980.0696864
2024-09-27,2024-09-28,164.6216,164.6224,163.8909,164.6062,213440891.2543554,3030889097.7770033
2024-09-26,2024-09-27,167.9768,168.109,164.397,164.5433,211410831.01045296,3077930113.923345
2024-09-25,2024-09-26,167.7318,169.3773,167.1339,167.8284,224885030.29616725,3100173249.2787457
2024-09-24,2024-09-25,172.8085,172.8706,167.0067,167.8377,228079395.49825785,3121088881.076655
2024-09-23,2024-09-24,176.3036,176.3582,172.8302,172.8697,216512509.4216028,3228486043.1707315
2024-09-22,2024-09-23,176.6146,176.6567,176.0303,176.3702,211674654.80487806,3254869000.630662
2024-09-21,2024-09-22,176.1747,177.0909,175.9065,176.6095,227936807.61324042,3257270548.174216
2024-09-20,2024-09-21,175.0454,177.0597,174.8472,176.13,246509681.29616725,3241354343.9407663
2024-09-19,2024-09-20,171.5499,175.7484,171.3637,174.8132,243762864.3379791,3190553534.303136
2024-09-18,2024-09-19,171.3518,172.2471,170.7849,171.5955,224256987.7456446,3165141396.1707315
2024-09-17,2024-09-18,171.261,171.439,170.7432,171.3828,226491282.22996515,3156171657.250871
2024-09-16,2024-09-17,171.3351,171.4966,170.612,171.2307,220080926.7317073,3157509939.5993032
2024-09-15,2024-09-16,168.8721,171.4488,168.8721,171.2312,208738004.10452962,3141624998.41115
2024-09-14,2024-09-15,170.607,170.8237,168.5152,168.8865,230806459.3728223,3137275699.6445994
2024-09-13,2024-09-14,168.853,170.9157,168.134,170.6194,220057112.90940768,3118277623.0104527
2024-09-12,2024-09-13,169.3836,169.9042,168.2232,168.9108,229762574.87108013,3112957318.5052266
2024-09-11,2024-09-12,167.935,169.5275,167.328,169.2996,223818507.91986063,3099472665.0487804
2024-09-10,2024-09-11,171.6282,171.8279,166.6103,167.9337,194307975.59930313,3134889198.749129
2024-09-09,2024-09-10,172.1186,173.4614,170.2911,171.5085,114148344.86666666,3170040671.4035087
2024-09-08,2024-09-09,167.8195,175.9118,167.8195,172.013,82986352.56794424,3167412389.5609756
2024-09-07,2024-09-08,165.2203,172.1582,162.681,167.2318,84403373.68989547,3076147676.3972125
2024-09-06,2024-09-07,172.6501,173.7545,164.7412,165.1469,85807142.58885017,3143208506.7839723
2024-09-05,2024-09-06,170.7792,176.2796,169.8918,172.4466,97957297.92334495,3191200841.428571
2024-09-04,2024-09-05,172.7376,174.9791,170.6735,170.7529,109570694.94425087,3199510906.794425
2024-09-03,2024-09-04,170.0067,175.3796,170.0067,173.0796,107771034.3554007,3190442371.7421603
2024-09-02,2024-09-03,169.2577,170.3571,167.1908,170.1528,104848742.09407665,3112207718.6480837
2024-09-01,2024-09-02,169.1931,171.1656,164.3483,169.6898,102233437.80487806,3086429962.2160277
2024-08-31,2024-09-01,168.3077,172.137,161.7384,168.5942,123777126.29616725,3114213187.5609756
2024-08-30,2024-08-31,161.8205,168.2777,160.9351,168.2777,99176805.90940766,3036045052.2125435
2024-08-29,2024-08-30,158.2968,166.5317,156.5031,162.3858,88461480.79094076,2961328285.508711
2024-08-28,2024-08-29,156.4871,160.3868,154.1522,158.256,106545038.55052266,2910270415.0139375
2024-08-27,2024-08-28,166.4085,167.9476,155.9637,155.9637,98423121.83972125,2996776205.3310103
2024-08-26,2024-08-27,167.5165,167.8224,163.0482,166.7431,87424975.03832753,3053796299.12892
2024-08-25,2024-08-26,169.4621,171.5701,166.0722,166.6672,98983573.91289198,3117374220.404181
2024-08-24,2024-08-25,173.0015,176.0016,167.8665,169.6188,115525367.58188154,3184078764.7874565
2024-08-23,2024-08-24,168.5084,173.0882,163.2965,172.9233,108483772.01048951,3108577532.444056
2024-08-22,2024-08-23,161.9716,169.651,160.395,168.7246,87531179.53658536,3024191655.2752614
2024-08-21,2024-08-22,160.3929,162.572,157.2675,161.9262,91753301.22996515,2946050296.327526
2024-08-20,2024-08-21,155.2076,161.2181,154.6002,159.5004,103163381.27874565,2921226177.5365853
2024-08-19,2024-08-20,151.4445,157.0483,150.6607,155.4045,84784433.37630662,2833997790.634146
2024-08-18,2024-08-19,151.0453,152.3133,150.473,151.6383,49131686.846689895,2791155858.4808364
2024-08-17,2024-08-18,149.1597,150.8997,149.1448,150.8667,48615749.97909407,2767738050.571429
2024-08-16,2024-08-17,149.747,150.5643,148.8036,149.2999,60362238.519163765,2765699630.7839723
2024-08-15,2024-08-16,151.6163,153.625,148.4875,149.6669,63581842.56794425,2782590840.4634147
2024-08-14,2024-08-15,148.1235,152.3442,148.1147,151.4784,64615206.98606272,2774892246.902439
2024-08-13,2024-08-14,150.8299,151.3401,147.9089,148.1081,70061521.70034844,2769234315.672474
2024-08-12,2024-08-13,149.708,151.0207,148.6217,150.9183,67201518.39372823,2767682030.7770033
2024-08-11,2024-08-12,151.1933,152.0418,149.1164,149.6228,57658589.75609756,2779616373.062718
2024-08-10,2024-08-11,153.1736,153.4647,148.627,150.9456,69052278.65505226,2789055500.756098
2024-08-09,2024-08-10,158.5726,159.1806,152.9038,153.3829,89224104.40418118,2878801264.714286
2024-08-08,2024-08-09,146.4148,159.3325,145.9678,158.5564,91290741.71777004,2815632067.0940766
2024-08-07,2024-08-08,148.1651,153,144.3536,146.379,102921089.89198606,2758588532.097561
2024-08-06,2024-08-07,146.4236,151.4998,146.4236,147.7944,156454265.60627177,2755514728.7665505
2024-08-05,2024-08-06,150.3445,153.5499,137.1231,145.8782,199312912.53658536,2677445415.4982576
2024-08-04,2024-08-05,148.6283,153.9667,145.3437,150.2601,316537200.16027874,2783630786.2891984
2024-08-03,2024-08-04,158.0244,161.2419,142.8279,149.3743,161969169.29268292,2890249542.8466897
2024-08-02,2024-08-03,156.6108,164.5225,155.7155,158.1823,157177382.12543553,2946484478.8327527
2024-08-01,2024-08-02,157.9364,158.7812,150.4715,156.8576,109965042.33101045,2874061131.965157
2024-07-31,2024-08-01,158.0188,161.0545,155.9181,157.8975,119080664.67247386,2935727079.69338
2024-07-30,2024-07-31,161.3442,164.7514,156.592,157.7182,96949402.1533101,2951848277.0696864
2024-07-29,2024-07-30,164.6832,165.6718,161.3632,161.4347,88362144.93379791,3023966284.4006968
2024-07-28,2024-07-29,162.0601,164.9286,160.106,164.4328,90884613.10801394,3001173504.229965
2024-07-27,2024-07-28,161.7505,165.2546,161.2401,162.78,118355921.85017422,3012584127.3519163
2024-07-26,2024-07-27,163.2986,174.8591,161.2257,161.8806,168469468.22648084,3048006080.7108016
2024-07-25,2024-07-26,160.202,162.6189,152.5147,162.6189,105055176.21602787,2888046090.1498256
2024-07-24,2024-07-25,161.089,164.0954,159.5864,160.1036,111845544.62020905,2978510196.780488
2024-07-23,2024-07-24,160.8177,161.9782,157.7914,161.0121,140476742.72125435,2953968644.6132402
2024-07-22,2024-07-23,164.8088,165.1368,160.0967,161.3566,136915606.1017544,3004789053.568421
2024-07-21,2024-07-22,163.3298,164.7481,162.1094,164.3972,92581420.39721255,3016419788.69338
2024-07-20,2024-07-21,161.4064,164.5291,161.3589,163.2224,92813434.78397213,3005270180.121951
2024-07-19,2024-07-20,160.9332,163.0929,158.5202,161.3876,85738222.84320557,2957963484.97561
2024-07-18,2024-07-19,160.4859,161.6848,160.0686,161.1043,89464518.91289198,2968169444.247387
2024-07-17,2024-07-18,162.4415,164.1497,159.2437,160.4356,105772736.51219513,2980827604.0034842
2024-07-16,2024-07-17,159.3814,163.6893,157.742,161.9998,106884157.01045296,2965097356.616725
2024-07-15,2024-07-16,160.1281,161.6048,157.7042,158.6395,92355226.93379791,2941593128.5400696
2024-07-14,2024-07-15,157.4175,159.983,155.5874,159.983,70885412.99651568,2903852752.7630663
2024-07-13,2024-07-14,159.6757,162.3459,156.9089,157.5626,79810281.82229964,2946507804.3414636
2024-07-12,2024-07-13,158.5121,159.9871,157.4075,159.6935,91419516.20209059,2933477836.9721255
2024-07-11,2024-07-12,155.9585,159.4645,155.5853,158.5894,85858401.74125874,2919416718.881119
2024-07-10,2024-07-11,155.4717,158.6699,153.3834,156.0601,91838142.61672474,2867815905.1324043
2024-07-09,2024-07-10,154.7284,155.5604,153.2235,155.4878,107382524.77003485,2853549189.9895473
2024-07-08,2024-07-09,149.8236,155.2804,145.2024,154.2226,79827948.15679443,2801132070.965157
2024-07-07,2024-07-08,158.2465,159.6174,150.0172,150.0172,60280290.62020906,2864645811.69338
2024-07-06,2024-07-07,155.5631,158.7595,154.0376,158.63,77830028.87108015,2890409499.43554
2024-07-05,2024-07-06,155.075,155.9697,134.0352,155.4597,94309403.93031359,2732253773.759582
2024-07-04,2024-07-05,166.1524,166.1524,155.3491,156.7495,73097130.00696865,2948472327.8118467
2024-07-03,2024-07-04,168.4157,170.3382,165.0497,165.3049,62677495.101045296,3081743063.4425087
2024-07-02,2024-07-03,167.9672,170.2071,167.3183,168.2935,67510381.85017422,3113461694.083624
2024-07-01,2024-07-02,168.0212,172.821,167.2756,168.1191,70389385.8641115,3136404663.6864114
2024-06-30,2024-07-01,165.248,169.1392,165.0275,167.8088,51674223.421602786,3087476445.9825783
2024-06-29,2024-06-30,167.6979,167.8533,165.0758,165.1445,59272428.36585366,3070598903.916376
2024-06-28,2024-06-29,165.9146,168.2372,165.6587,167.5863,56177317.83623693,3076701420.9825783
2024-06-27,2024-06-28,164.445,166.7732,163.9843,165.6751,50967493.139372826,3049322501.533101
2024-06-26,2024-06-27,162.0068,165.78,162.0068,164.0312,56425394.773519166,3037871325.3344946
2024-06-25,2024-06-26,159.3742,164.6642,158.8946,162.6919,76989938.30662021,2995455504.9721255
2024-06-24,2024-06-25,163.8887,167.1648,156.5227,159.0011,66104380.958188154,2984975743.8501744
2024-06-23,2024-06-24,166.5319,167.905,161.7661,164.1483,42671014.72473867,3043553854.3763065
2024-06-22,2024-06-23,160.9544,167.4603,160.9544,166.4177,66833154.958188154,3020428971.3623695
2024-06-21,2024-06-22,169.2651,172.0925,158.6076,160.2722,70628374.56445993,3059263160.2125435
2024-06-20,2024-06-21,168.2632,171.8454,167.2701,169.4886,65340521.271777004,3119409761.456446
2024-06-19,2024-06-20,170.1915,171.7629,166.9557,168.2039,86858118.52264808,3122302036.87108
2024-06-18,2024-06-19,173.5544,173.8709,166.6386,169.4917,97591353.07665505,3151980814.818815
2024-06-17,2024-06-18,176.5317,177.5292,171.2199,173.8321,72848718.5087108,3217915796.7038326
2024-06-16,2024-06-17,175.6792,177.3721,172.344,176.7379,71384102.19163764,3223070333.4843206
2024-06-15,2024-06-16,170.3849,177.2521,169.1882,176.908,87052964.37630662,3168498880.292683
2024-06-14,2024-06-15,171.1401,176.2245,164.7962,170.4125,111520938.44947734,3157204197.229965
2024-06-13,2024-06-14,179.5172,180.2837,171.5418,171.746,126838969.35191637,3236305122.1254354
