Start,End,Open,High,Low,Close,Volume,Market Cap
2025-04-25,2025-04-26,16.779,17.3874,16.681,17.2778,376312385.33449477,2593580883.8850174
2025-04-24,2025-04-25,16.8031,16.8453,16.2163,16.7714,355919571.0418118,2510902550.567944
2025-04-23,2025-04-24,16.709,17.0296,16.6312,16.7951,428607752.8815331,2556818210.6062717
2025-04-22,2025-04-23,15.6261,16.7792,15.4206,16.6635,367863970.4494774,2412772514.118467
2025-04-21,2025-04-22,16.0633,16.3031,15.545,15.6391,351021590.26132405,2431394770.1149826
2025-04-20,2025-04-21,15.9457,16.0653,15.7871,16.0545,322759466.5052265,2412106389.121951
2025-04-19,2025-04-20,15.4521,16.0295,15.4373,15.9554,336648797.543554,2399297934.3972125
2025-04-18,2025-04-19,15.0979,15.575,15.038,15.4268,337398184.75958186,2326832590.756098
2025-04-17,2025-04-18,14.8811,15.2265,14.7782,15.0898,361206078.83623695,2273360410.857143
2025-04-16,2025-04-17,14.896,15.0935,14.714,14.8564,360238565.9477352,2259971498.5052266
2025-04-15,2025-04-16,15.2602,15.3965,14.8497,14.9096,364836967.6480836,2302713938.1881533
2025-04-14,2025-04-15,15.2799,15.7815,15.2727,15.2787,377374137.1533101,2348523855.759582
2025-04-13,2025-04-14,15.5516,15.7021,15.1115,15.2751,344636834.19860625,2324198019.735192
2025-04-12,2025-04-13,15.1789,15.7769,15.1169,15.5852,308472110.68641114,2331012877.9059234
2025-04-11,2025-04-12,14.8126,15.2885,14.7553,15.2243,326469460.8641115,2280764622.0278745
2025-04-10,2025-04-11,15.312,15.312,14.289,14.832,396248010.3937282,2244446747.3310103
2025-04-09,2025-04-10,14.0337,15.55,13.7024,15.3254,417152259.1010453,2182675700.1149826
2025-04-08,2025-04-09,14.521,14.91,14.0106,14.0865,488229701.8919861,2182727906.9059234
2025-04-07,2025-04-08,14.1402,14.7475,12.9765,14.5209,606507448.5508772,2149936035.866667
2025-04-06,2025-04-07,15.9043,15.9879,14.0152,14.1746,326544738.456446,2330934425.1916375
2025-04-05,2025-04-06,16.2479,16.3901,15.7605,15.9189,303603182.7456446,2438250586.5783973
2025-04-04,2025-04-05,16.2614,16.4954,15.8647,16.2778,355420202.5818815,2454349094.2369337
2025-04-03,2025-04-04,16.0781,16.8624,15.6909,16.2379,451151375.72125435,2450496184.087108
2025-04-02,2025-04-03,16.9287,17.1871,15.9598,16.1127,397157633.4494774,2516652418.5191636
2025-04-01,2025-04-02,16.8263,17.2679,16.7623,16.9424,350253408.26132405,2562391801.219512
2025-03-31,2025-04-01,16.5234,16.9399,16.2895,16.8268,340153237.0139373,2514741058.2543554
2025-03-30,2025-03-31,16.6387,16.8838,16.4216,16.4954,325190488.6445993,2523917161.7979093
2025-03-29,2025-03-30,17.1841,17.2478,16.4607,16.6087,353738544.9825784,2544014021.0104527
2025-03-28,2025-03-29,17.7935,17.9312,16.9532,17.1855,388696713.9163763,2611324828.794425
2025-03-27,2025-03-28,18.0429,18.3225,17.7716,17.8231,380014655.1324042,2727359291.0731707
2025-03-26,2025-03-27,18.4477,18.669,17.9155,18.034,359974323.8780488,2770972119.184669
2025-03-25,2025-03-26,18.3324,18.6737,18.0959,18.4695,347174537.8118467,2775263502.2334495
2025-03-24,2025-03-25,17.8391,18.4355,17.7112,18.3586,345829867.5226481,2753519126.56446
2025-03-23,2025-03-24,17.6994,17.852,17.6287,17.8466,315279699.010453,2682524217.3414636
2025-03-22,2025-03-23,17.7749,18.0316,17.6745,17.6998,324679352.097561,2703164267.634146
2025-03-21,2025-03-22,17.9251,18.0164,17.5892,17.7765,359546695.67247385,2686662056.728223
2025-03-20,2025-03-21,18.6723,18.6723,17.6872,17.8918,441411864.641115,2732216596.8432055
2025-03-19,2025-03-20,17.7186,18.6629,17.7186,18.5753,443623848.12891984,2749219587.487805
2025-03-18,2025-03-19,17.8673,17.8673,17.3171,17.7457,398053146.4947735,2649719854.898955
2025-03-17,2025-03-18,17.5239,18.1335,17.5239,17.922,384778712.33101046,2700722302
