date,price,gpu_name
2023-10-21,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-22,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-23,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-24,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-25,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-26,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-27,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-28,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-29,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-30,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-10-31,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-01,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-02,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-03,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-04,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-05,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-06,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-07,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-08,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-09,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-10,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-11,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-12,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-13,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-14,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-15,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
2023-11-16,,AMD 100-300000006 Radeon PRO W7700 16 GB Video Card (100-300000006) - PCPartPicker
