2023-10-21,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-22,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-23,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-24,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-25,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-26,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-27,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-28,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-29,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-30,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-10-31,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-01,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-02,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-03,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-04,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-05,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-06,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-07,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-08,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-09,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-10,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-11,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-12,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-13,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-14,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-15,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-16,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-17,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-18,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-19,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-20,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-21,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-22,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-23,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-24,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-25,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-26,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-27,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-28,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-29,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
2023-11-30,,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming) - PCPartPicker
