date,price,gpu_name
2023-10-21,,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-22,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-23,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-24,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-25,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-26,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-27,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-28,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-29,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-30,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-10-31,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-01,859.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-02,859.97,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-03,859.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-04,859.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-05,859.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-06,859.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-07,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-08,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-09,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-10,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-11,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-12,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-13,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-14,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
2023-11-15,854.99,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING) - PCPartPicker
