date,price,gpu_name
2023-10-21,,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-22,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-23,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-24,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-25,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-26,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-27,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-28,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-29,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-30,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-10-31,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-01,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-02,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-03,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-04,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-05,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-06,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-07,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-08,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-09,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
2023-11-10,289.99,MSI GeForce RTX 3060 Ventus 2X 12G GeForce RTX 3060 12GB 12 GB Video Card (RTX3060Ventus2X12GOC) - PCPartPicker
